partId,name,type,image,price,manufacturer,partNum,createdAt,updatedAt
977,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (F4-3200C16D-32GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/f97fce0b44ff2447a790b0bffc74f9f3.256p.jpg,48.99,G.Skill,F4-3200C16D-32GVK,11/22/2024 21:14,11/22/2024 21:14
978,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GVKB),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/c75eee87606a7ee1b5f90816fc5a16ea.256p.jpg,29.99,G.Skill,F4-3200C16D-16GVKB,11/22/2024 21:14,11/22/2024 21:14
979,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory (F4-3600C16D-16GVKC),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/a00199d12cb22ee1dc33639a754cca79.256p.jpg,35.99,G.Skill,F4-3600C16D-16GVKC,11/22/2024 21:14,11/22/2024 21:14
980,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory (F4-3600C16D-32GVKC),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/6bd09f5257f27371c8ebf94b3a331452.256p.jpg,58.99,G.Skill,F4-3600C16D-32GVKC,11/22/2024 21:14,11/22/2024 21:14
981,G.Skill Aegis 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GIS),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/9e003e10740c0e04136649de59fa2ab5.256p.jpg,29.99,G.Skill,F4-3200C16D-16GIS,11/22/2024 21:14,11/22/2024 21:14
982,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (F4-3200C16D-32GTZRX),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/00963d6b0a92c53e1e3c5c6de47d238f.256p.jpg,79.41,G.Skill,F4-3200C16D-32GTZRX,11/22/2024 21:14,11/22/2024 21:14
983,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (F4-3600C18D-32GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/6bd09f5257f27371c8ebf94b3a331452.256p.jpg,49.99,G.Skill,F4-3600C18D-32GVK,11/22/2024 21:14,11/22/2024 21:14
984,G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (F4-3600C18D-16GTZRX),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/d19422479fca6e5117bb55db3d25eac2.256p.jpg,45.99,G.Skill,F4-3600C18D-16GTZRX,11/22/2024 21:14,11/22/2024 21:14
985,G.Skill Aegis 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (F4-3200C16D-32GIS),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/9e003e10740c0e04136649de59fa2ab5.256p.jpg,49.99,G.Skill,F4-3200C16D-32GIS,11/22/2024 21:14,11/22/2024 21:14
986,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (F4-3600C18D-32GTZR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/67c83cfd051636aaa95e8b00b6e95d6e.256p.jpg,58.99,G.Skill,F4-3600C18D-32GTZR,11/22/2024 21:14,11/22/2024 21:14
987,G.Skill Trident Z RGB 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory (F4-3600C18D-64GTZR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/712c928dba9edee5be3380b33b612b50.256p.jpg,119.99,G.Skill,F4-3600C18D-64GTZR,11/22/2024 21:14,11/22/2024 21:14
988,G.Skill Trident Z Neo 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory (F4-3600C16D-32GTZNC),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/20348ef9eb7ca86600eefb50c6a56597.256p.jpg,77.98,G.Skill,F4-3600C16D-32GTZNC,11/22/2024 21:14,11/22/2024 21:14
989,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-4000 CL18 Memory (F4-4000C18D-32GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/dcd11301eb1903a0859237240193174b.256p.jpg,59.99,G.Skill,F4-4000C18D-32GVK,11/22/2024 21:14,11/22/2024 21:14
990,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (F4-3600C18D-16GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/e5e3c1ef6198d9cbf66712ed5a0f45f0.256p.jpg,32.99,G.Skill,F4-3600C18D-16GVK,11/22/2024 21:14,11/22/2024 21:14
991,G.Skill Ripjaws V 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory (F4-3600C18D-64GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/f32933ead8c97b0d50b26c83dc02ae6c.256p.jpg,103.99,G.Skill,F4-3600C18D-64GVK,11/22/2024 21:14,11/22/2024 21:14
992,G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GTZR),Memory,https://m.media-amazon.com/images/I/41W2Vvt5MoL.jpg,45.99,G.Skill,F4-3200C16D-16GTZR,11/22/2024 21:14,11/22/2024 21:14
993,G.Skill Aegis 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory (F4-3000C16D-16GISB),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/aace27f895023030d3a7631beb093016.256p.jpg,29.99,G.Skill,F4-3000C16D-16GISB,11/22/2024 21:14,11/22/2024 21:14
994,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-4000 CL18 Memory (F4-4000C18D-32GTZR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/30343db7adf8a42161679c8f3f5904df.256p.jpg,69.98,G.Skill,F4-4000C18D-32GTZR,11/22/2024 21:14,11/22/2024 21:14
995,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-4400 CL19 Memory (F4-4400C19D-32GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/185a12fd87f898ef2ce0c996bc702caf.256p.jpg,76.39,G.Skill,F4-4400C19D-32GVK,11/22/2024 21:14,11/22/2024 21:14
996,G.Skill TridentZ RGB  32 GB (2 x 16 GB) DDR4-4800 CL20 Memory (F4-4800C20D-32GTZR),Memory,https://m.media-amazon.com/images/I/410n3w4nsML.jpg,120.12,G.Skill,F4-4800C20D-32GTZR,11/22/2024 21:14,11/22/2024 21:14
997,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-4400 CL19 Memory (F4-4400C19D-32GTZR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/4150e725707bc2e66573b16a0a0be45d.256p.jpg,89.99,G.Skill,F4-4400C19D-32GTZR,11/22/2024 21:14,11/22/2024 21:14
998,G.Skill TridentZ RGB  64 GB (2 x 32 GB) DDR4-4600 CL20 Memory (F4-4600C20D-64GTZR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/2637920ac8df794b51ce1e43673ad055.256p.jpg,201.02,G.Skill,F4-4600C20D-64GTZR,11/22/2024 21:14,11/22/2024 21:14
999,G.Skill Trident Z Neo 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory (F4-3600C16D-16GTZNC),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/d62078e82b57dca6362b1485f39e1064.256p.jpg,52.04,G.Skill,F4-3600C16D-16GTZNC,11/22/2024 21:14,11/22/2024 21:14
1000,G.Skill Trident Z Royal 32 GB (2 x 16 GB) DDR4-3600 CL19 Memory (F4-3600C19D-32GTRS),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/5f0811018cd80527d23610ce976a39ce.256p.jpg,94.99,G.Skill,F4-3600C19D-32GTRS,11/22/2024 21:14,11/22/2024 21:14
1001,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (F4-3200C16D-32GTZR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/d7eb522b5c801868ac7feac46391b90d.256p.jpg,64.98,G.Skill,F4-3200C16D-32GTZR,11/22/2024 21:14,11/22/2024 21:14
1002,G.Skill Trident Z Neo 32 GB (2 x 16 GB) DDR4-4000 CL18 Memory (F4-4000C18D-32GTZN),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/6fc1c22e745c629dcd029159128f1f04.256p.jpg,72.98,G.Skill,F4-4000C18D-32GTZN,11/22/2024 21:14,11/22/2024 21:14
1003,G.Skill Trident Z RGB 64 GB (2 x 32 GB) DDR4-4000 CL18 Memory (F4-4000C18D-64GTZR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/56a693eeb754cfbe5fd307b885a4d31c.256p.jpg,159.99,G.Skill,F4-4000C18D-64GTZR,11/22/2024 21:14,11/22/2024 21:14
1004,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory (F4-3600C16D-32GTZRC),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/651e52933a7f98c203f3f1a88ff442cb.256p.jpg,84.99,G.Skill,F4-3600C16D-32GTZRC,11/22/2024 21:14,11/22/2024 21:14
1005,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-2400 CL15 Memory (F4-2400C15D-16GVR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/ca73e5f90a98f63bb5071cdf01d577f0.256p.jpg,34.99,G.Skill,F4-2400C15D-16GVR,11/22/2024 21:14,11/22/2024 21:14
1006,G.Skill Ripjaws V 64 GB (2 x 32 GB) DDR4-4000 CL18 Memory (F4-4000C18D-64GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/1e909ce2404a24dbd5f9ff72be1dab5c.256p.jpg,149.99,G.Skill,F4-4000C18D-64GVK,11/22/2024 21:14,11/22/2024 21:14
1007,G.Skill Trident Z Neo 64 GB (2 x 32 GB) DDR4-3600 CL16 Memory (F4-3600C16D-64GTZN),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/6f230d4cbddb093b2e8b00510489a496.256p.jpg,154.99,G.Skill,F4-3600C16D-64GTZN,11/22/2024 21:14,11/22/2024 21:14
1008,G.Skill Trident Z Royal 32 GB (2 x 16 GB) DDR4-4000 CL18 Memory (F4-4000C18D-32GTRS),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/a130670be11bad6a1a64c60f4571dccf.256p.jpg,89.99,G.Skill,F4-4000C18D-32GTRS,11/22/2024 21:14,11/22/2024 21:14
1009,G.Skill Ripjaws V 64 GB (2 x 32 GB) DDR4-3200 CL16 Memory (F4-3200C16D-64GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/f32933ead8c97b0d50b26c83dc02ae6c.256p.jpg,109.99,G.Skill,F4-3200C16D-64GVK,11/22/2024 21:14,11/22/2024 21:14
1010,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (F4-3600C18D-32GVW),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/a64825d073659fa8aac428ac64182671.256p.jpg,60.98,G.Skill,F4-3600C18D-32GVW,11/22/2024 21:14,11/22/2024 21:14
1011,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-4000 CL18 Memory (F4-4000C18D-16GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/9090073500610e0bbe996d96687630d2.256p.jpg,39.88,G.Skill,F4-4000C18D-16GVK,11/22/2024 21:14,11/22/2024 21:14
1012,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GVRB),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/bdb8f865a51dcd7d73717eb3806d4c2f.256p.jpg,32.99,G.Skill,F4-3200C16D-16GVRB,11/22/2024 21:14,11/22/2024 21:14
1013,G.Skill Trident Z Royal 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GTRS),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/a8ee4e88d64531f87c8b900443c175f7.256p.jpg,69.98,G.Skill,F4-3200C16D-16GTRS,11/22/2024 21:14,11/22/2024 21:14
1014,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-4600 CL19 Memory (F4-4600C19D-32GVK),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/185a12fd87f898ef2ce0c996bc702caf.256p.jpg,124.99,G.Skill,F4-4600C19D-32GVK,11/22/2024 21:14,11/22/2024 21:14
1015,G.Skill Aegis 32 GB (2 x 16 GB) DDR4-2666 CL19 Memory (F4-2666C19D-32GIS),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/8948a5edea833a649c684b8a15551f3f.256p.jpg,54.99,G.Skill,F4-2666C19D-32GIS,11/22/2024 21:14,11/22/2024 21:14
1016,G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-4000 CL18 Memory (F4-4000C18D-16GTZRB),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/bf83c901a35e4d1e3ea17f392262d8bd.256p.jpg,52.99,G.Skill,F4-4000C18D-16GTZRB,11/22/2024 21:14,11/22/2024 21:14
1017,G.Skill Trident Z Neo 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory (F4-3600C18D-64GTZN),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/a5aa7db7f572f73b96ca99c21e87cb12.256p.jpg,124.99,G.Skill,F4-3600C18D-64GTZN,11/22/2024 21:14,11/22/2024 21:14
1018,G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory (F4-3000C16D-16GTZR),Memory,https://m.media-amazon.com/images/I/51jzjtWdUcL.jpg,44.99,G.Skill,F4-3000C16D-16GTZR,11/22/2024 21:14,11/22/2024 21:14
1019,G.Skill Trident Z Neo 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (F4-3600C18D-32GTZN),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/afb427afc0d3703c1b80dfe86ed7041e.256p.jpg,72.98,G.Skill,F4-3600C18D-32GTZN,11/22/2024 21:14,11/22/2024 21:14
1020,G.Skill TridentZ RGB  16 GB (2 x 8 GB) DDR4-4000 CL17 Memory (F4-4000C17D-16GTZR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/06d3a37182379958da29f83e82b8244e.256p.jpg,189,G.Skill,F4-4000C17D-16GTZR,11/22/2024 21:14,11/22/2024 21:14
1021,G.Skill Trident Z 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GTZKW),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/775fc46bf8046aa6247d3640a238b29c.256p.jpg,42.99,G.Skill,F4-3200C16D-16GTZKW,11/22/2024 21:14,11/22/2024 21:14
1022,G.Skill Trident Z Royal 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory (F4-3600C18D-64GTRS),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/6e7a8227ffe178fb62ef187db4a76e3d.256p.jpg,139.99,G.Skill,F4-3600C18D-64GTRS,11/22/2024 21:14,11/22/2024 21:14
1023,G.Skill Aegis 32 GB (2 x 16 GB) DDR4-3000 CL16 Memory (F4-3000C16D-32GISB),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/bf642d2af83428f1f3bf198fc2f04f77.256p.jpg,52.99,G.Skill,F4-3000C16D-32GISB,11/22/2024 21:14,11/22/2024 21:14
1024,G.Skill TridentZ RGB  32 GB (2 x 16 GB) DDR4-4000 CL16 Memory (F4-4000C16D-32GTZRA),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/5812a6931bd64a50e8ce99d25f946968.256p.jpg,677.52,G.Skill,F4-4000C16D-32GTZRA,11/22/2024 21:14,11/22/2024 21:14
1025,G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory (F4-3600C16D-16GTZRC),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/6831943dd8ed33a70b0ef0600f0c3fab.256p.jpg,59.39,G.Skill,F4-3600C16D-16GTZRC,11/22/2024 21:14,11/22/2024 21:14
1026,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-3200 CL14 Memory (F4-3200C14D-32GVK),Memory,https://m.media-amazon.com/images/I/41X+2ORvI7L.jpg,174.55,G.Skill,F4-3200C14D-32GVK,11/22/2024 21:14,11/22/2024 21:14
1027,G.Skill Trident Z RGB 64 GB (2 x 32 GB) DDR4-3200 CL16 Memory (F4-3200C16D-64GTZR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/712c928dba9edee5be3380b33b612b50.256p.jpg,119.99,G.Skill,F4-3200C16D-64GTZR,11/22/2024 21:14,11/22/2024 21:14
1028,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-4400 CL18 Memory (F4-4400C18D-16GVKC),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/81723651258450df32d1a52017f24276.256p.jpg,64.99,G.Skill,F4-4400C18D-16GVKC,11/22/2024 21:14,11/22/2024 21:14
1029,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-3600 CL19 Memory (F4-3600C19D-32GVRB),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/d4a71f5cfb43cc74eef68ffdd9e5e50a.256p.jpg,59.99,G.Skill,F4-3600C19D-32GVRB,11/22/2024 21:14,11/22/2024 21:14
1030,G.Skill Trident Z Royal 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (F4-3200C16D-32GTRS),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/5f0811018cd80527d23610ce976a39ce.256p.jpg,85.99,G.Skill,F4-3200C16D-32GTRS,11/22/2024 21:14,11/22/2024 21:14
1031,G.Skill Ripjaws V 8 GB (2 x 4 GB) DDR4-2400 CL15 Memory (F4-2400C15D-8GVR),Memory,https://m.media-amazon.com/images/I/51oJgcnJYYL.jpg,28.99,G.Skill,F4-2400C15D-8GVR,11/22/2024 21:14,11/22/2024 21:14
1032,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-2133 CL15 Memory (F4-2133C15D-16GVR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/ca73e5f90a98f63bb5071cdf01d577f0.256p.jpg,34.33,G.Skill,F4-2133C15D-16GVR,11/22/2024 21:14,11/22/2024 21:14
1033,G.Skill Trident Z Neo 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (F4-3600C18D-16GTZN),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/7d4c9ccc577688683eeb63ef8e836ddd.256p.jpg,49.99,G.Skill,F4-3600C18D-16GTZN,11/22/2024 21:14,11/22/2024 21:14
1034,G.Skill Trident Z Royal Elite 32 GB (2 x 16 GB) DDR4-4800 CL20 Memory (F4-4800C20D-32GTES),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/fc68ea242d4c2ff9c579fa266583febb.256p.jpg,225.48,G.Skill,F4-4800C20D-32GTES,11/22/2024 21:14,11/22/2024 21:14
1035,G.Skill Trident Z Neo 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (F4-3200C16D-32GTZN),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/37215490a1482af82a8a1a0a93590829.256p.jpg,74.99,G.Skill,F4-3200C16D-32GTZN,11/22/2024 21:14,11/22/2024 21:14
1036,G.Skill Trident Z Neo 16 GB (2 x 8 GB) DDR4-3800 CL14 Memory (F4-3800C14D-16GTZN),Memory,https://m.media-amazon.com/images/I/41K8kxboupL.jpg,599.99,G.Skill,F4-3800C14D-16GTZN,11/22/2024 21:14,11/22/2024 21:14
1037,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-2666 CL15 Memory (F4-2666C15D-16GVR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/d6ae9d0b1ad18bca471b26a758d05603.256p.jpg,36.99,G.Skill,F4-2666C15D-16GVR,11/22/2024 21:14,11/22/2024 21:14
1038,G.Skill Value 8 GB (2 x 4 GB) DDR4-2400 CL17 Memory (F4-2400C17D-8GNT),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/e7b5f236d0eca0f5ce670417e412d245.256p.jpg,24.77,G.Skill,F4-2400C17D-8GNT,11/22/2024 21:14,11/22/2024 21:14
1039,G.Skill Flare X 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GFX),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/7ce80ece7d6d14e6113e569324cc87fa.256p.jpg,34.99,G.Skill,F4-3200C16D-16GFX,11/22/2024 21:14,11/22/2024 21:14
1040,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-2400 CL17 Memory (F4-2400C17D-16GVR),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/bacde228dae053487fd23c39fa9b6ab2.256p.jpg,30.99,G.Skill,F4-2400C17D-16GVR,11/22/2024 21:14,11/22/2024 21:14
1041,Kingston FURY Beast 16 GB (2 x 8 GB) DDR5-5200 CL40 Memory (KF552C40BBK2-16),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/547d30a3ba49dc763a8c23b28f7ac74b.256p.jpg,54.99,Kingston,KF552C40BBK2-16,11/22/2024 21:36,11/22/2024 21:36
1042,Kingston FURY Beast 32 GB (2 x 16 GB) DDR5-6000 CL30 Memory (KF560C30BBEK2-32),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/ba87b0c925c292d22dca488e2296d258.256p.jpg,109.99,Kingston,KF560C30BBEK2-32,11/22/2024 21:36,11/22/2024 21:36
1043,Kingston FURY Beast 32 GB (2 x 16 GB) DDR5-6000 CL36 Memory (KF560C36BBEK2-32),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/15f577658fa02ead3aa1acb1886567a3.256p.jpg,139.98,Kingston,KF560C36BBEK2-32,11/22/2024 21:36,11/22/2024 21:36
1044,Kingston FURY Beast RGB 16 GB (2 x 8 GB) DDR5-6000 CL36 Memory (KF560C36BBEAK2-16),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/6fcbee8fe66fd26e7f295b32b7fcdcba.256p.jpg,81.97,Kingston,KF560C36BBEAK2-16,11/22/2024 21:36,11/22/2024 21:36
1045,Kingston FURY Beast RGB 32 GB (2 x 16 GB) DDR5-6000 CL36 Memory (KF560C36BBEAK2-32),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/dbf28f9dcb2821432f6a36175acafa9c.256p.jpg,140,Kingston,KF560C36BBEAK2-32,11/22/2024 21:36,11/22/2024 21:36
1046,Kingston FURY Beast RGB 32 GB (2 x 16 GB) DDR5-6000 CL30 Memory (KF560C30BWEAK2-32),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/97232484080d76f60c340829feff8fb4.256p.jpg,116.99,Kingston,KF560C30BWEAK2-32,11/22/2024 21:36,11/22/2024 21:36
1047,Kingston FURY Beast 16 GB (2 x 8 GB) DDR5-6000 CL30 Memory (KF560C30BBEK2-16),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/ba87b0c925c292d22dca488e2296d258.256p.jpg,72.44,Kingston,KF560C30BBEK2-16,11/22/2024 21:36,11/22/2024 21:36
1048,Kingston FURY Beast 64 GB (2 x 32 GB) DDR5-6000 CL30 Memory (KF560C30BBEK2-64),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/ba87b0c925c292d22dca488e2296d258.256p.jpg,222.2,Kingston,KF560C30BBEK2-64,11/22/2024 21:36,11/22/2024 21:36
1049,Kingston FURY Beast 32 GB (2 x 16 GB) DDR5-5600 CL36 Memory (KF556C36BBEK2-32),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/547d30a3ba49dc763a8c23b28f7ac74b.256p.jpg,96.99,Kingston,KF556C36BBEK2-32,11/22/2024 21:36,11/22/2024 21:36
1050,Kingston FURY Beast 16 GB (2 x 8 GB) DDR5-5600 CL36 Memory (KF556C36BBEK2-16),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/a3be96b8a0661a311ecf0e960adedbb4.256p.jpg,67.44,Kingston,KF556C36BBEK2-16,11/22/2024 21:36,11/22/2024 21:36
1051,Kingston FURY Beast 16 GB (2 x 8 GB) DDR5-6000 CL40 Memory (KF560C40BBK2-16),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/de06e47f30113be2454ca5f59385695d.256p.jpg,79.44,Kingston,KF560C40BBK2-16,11/22/2024 21:36,11/22/2024 21:36
1052,Kingston FURY Beast 16 GB (2 x 8 GB) DDR5-6000 CL36 Memory (KF560C36BBEK2-16),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/a3be96b8a0661a311ecf0e960adedbb4.256p.jpg,71.38,Kingston,KF560C36BBEK2-16,11/22/2024 21:36,11/22/2024 21:36
1053,Kingston FURY Beast RGB 32 GB (2 x 16 GB) DDR5-6000 CL30 Memory (KF560C30BBEAK2-32),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/54ddbd8a23594ec6f8f120d748c9e559.256p.jpg,116.99,Kingston,KF560C30BBEAK2-32,11/22/2024 21:36,11/22/2024 21:36
1054,Kingston FURY Beast RGB 64 GB (2 x 32 GB) DDR5-6000 CL36 Memory (KF560C36BBEAK2-64),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/e95efbcec27c4370520d2453e6634ec9.256p.jpg,199,Kingston,KF560C36BBEAK2-64,11/22/2024 21:36,11/22/2024 21:36
1055,Kingston FURY Beast 16 GB (2 x 8 GB) DDR5-6000 CL30 Memory (KF560C30BBK2-16),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/976a05d5e58a1af2e08ded53e93c7114.256p.jpg,74.26,Kingston,KF560C30BBK2-16,11/22/2024 21:36,11/22/2024 21:36
1056,Kingston FURY Beast 32 GB (2 x 16 GB) DDR5-5200 CL40 Memory (KF552C40BBK2-32),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/4108ce94c499008912266b2f019d061b.256p.jpg,99.99,Kingston,KF552C40BBK2-32,11/22/2024 21:36,11/22/2024 21:36
1057,Kingston Fury Renegade RGB 48 GB (2 x 24 GB) DDR5-8000 CL36 Memory (KF580C36RLAK2-48),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/76a0855dec59c33a7e8d4594ccfa9ed6.256p.jpg,339.99,Kingston,KF580C36RLAK2-48,11/22/2024 21:36,11/22/2024 21:36
1058,Kingston FURY Beast RGB 64 GB (2 x 32 GB) DDR5-6000 CL30 Memory (KF560C30BWEAK2-64),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/97232484080d76f60c340829feff8fb4.256p.jpg,233.33,Kingston,KF560C30BWEAK2-64,11/22/2024 21:36,11/22/2024 21:36
1059,Kingston FURY Beast 64 GB (2 x 32 GB) DDR5-6000 CL30 Memory (KF560C30BWEK2-64),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/11b2d75c5fba333bcd8efc5e97fc31c5.256p.jpg,199.99,Kingston,KF560C30BWEK2-64,11/22/2024 21:36,11/22/2024 21:36
1060,Kingston FURY Beast RGB 16 GB (2 x 8 GB) DDR5-5600 CL36 Memory (KF556C36BBEAK2-16),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/66f4881c06afc49f59505b61373ab096.256p.jpg,59.99,Kingston,KF556C36BBEAK2-16,11/22/2024 21:36,11/22/2024 21:36
1061,Kingston FURY Beast RGB 16 GB (2 x 8 GB) DDR5-5200 CL40 Memory (KF552C40BBAK2-16),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/656b218c4f751e9d239c3627befb3b7d.256p.jpg,64.98,Kingston,KF552C40BBAK2-16,11/22/2024 21:36,11/22/2024 21:36
1062,Kingston FURY Beast 32 GB (2 x 16 GB) DDR5-6000 CL30 Memory (KF560C30BWEK2-32),Memory,https://cdna.pcpartpicker.com/static/forever/images/product/23cd14ae702db10b8a2faf2398a7911d.256p.jpg,122.53,Kingston,KF560C30BWEK2-32,11/22/2024 21:36,11/22/2024 21:36
